OID,LocationID,County,City,FullName,OwnerType,FSSName,Name_1,SFHA,In_SFHA,lat,lng,Watershed,logo_url
-1,,,,,,,,0,No,29.833552999999998,-94.343798000000007,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.835111000000001,-93.963542000000004,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.836359999999999,-94.339029999999994,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.842714999999998,-93.962671000000000,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.842714999999998,-93.962671000000000,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.848998000000002,-93.976534000000001,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.848998000000002,-93.976534000000001,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.859444000000000,-93.965833000000003,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.859444000000000,-93.965833000000003,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.868333000000000,-93.968333000000001,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.868333000000000,-93.968333000000001,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.876130000000000,-93.983890000000002,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.876130000000000,-93.983890000000002,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.883333000000000,-93.958332999999996,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.884817999999999,-93.965355000000002,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.884817999999999,-93.965355000000002,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.890181999999999,-93.948254000000006,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.890181999999999,-93.948254000000006,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.891314000000001,-93.960770999999994,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.892778000000000,-93.973332999999997,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.892778000000000,-93.973332999999997,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.947669999999999,-93.885429999999999,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.958800000000000,-93.928849999999997,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.958800000000000,-93.928849999999997,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.958800000000000,-93.928849999999997,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.964146000000000,-93.930137999999999,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.964146000000000,-93.930137999999999,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.971388999999999,-94.053332999999995,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.971388999999999,-94.053332999999995,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.971388999999999,-94.053332999999995,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.971388999999999,-94.053332999999995,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.976099999999999,-94.218299999999999,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.976099999999999,-94.218299999999999,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.977609999999999,-94.216620000000006,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.977609999999999,-94.216620000000006,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.982908999999999,-94.212344000000002,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,29.983920000000001,-93.968450000000004,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,30.008092000000001,-94.031049999999993,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,30.008092000000001,-94.031049999999993,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,30.063886000000000,-94.217096999999995,Sabine Lake,img/tsca.png
-1,,,,,,,,1,Yes,30.064675000000001,-94.222025000000002,Sabine Lake,img/tsca.png
-1,,,,,,,,1,Yes,30.064675000000001,-94.222025000000002,Sabine Lake,img/tsca.png
-1,,,,,,,,1,Yes,30.064675000000001,-94.222025000000002,Sabine Lake,img/tsca.png
-1,,,,,,,,1,Yes,30.064675000000001,-94.222025000000002,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,30.068247000000000,-94.230050000000006,Sabine Lake,img/tsca.png
-1,,,,,,,,0,No,30.075160000000000,-94.106470000000002,Sabine Lake,img/tsca.png
